sub_CST,Lactobacillus_crispatus,Lactobacillus_iners,Gardnerella_vaginalis,Lactobacillus_mulieris,Lactobacillus_jensenii,Lactobacillus_gasseri,Fannyhessea_vaginae,Sneathia_vaginalis,Megasphaera_lornae,Streptococcus_agalactiae,Finegoldia_magna_H,Prevotella_timonensis,Ca_Lachnocurva_vaginae,Aerococcus_christensenii,Prevotella_bivia,Streptococcus_mitis,Escherichia_coli,Streptococcus_salivarius,g_Prevotella,Peptoniphilus_harei,Sneathia_sanguinegens,Enterococcus_faecalis,Amygdalobacter_indicium,Bifidobacterium_breve,Limosilactobacillus_reuteri,Anaerococcus_prevotii,Parvimonas_sp001552895,Megasphaera_hutchinsoni,Staphylococcus_epidermidis,Nanoperiomorbus_sp004136275,Berryella_sp001552935,Streptococcus_anginosus,Rothia_mucilaginosa,f_Pasteurellaceae,Dialister_micraerophilus,Peptostreptococcus_anaerobius,Ureaplasma_parvum,Prevotella_amnii,Gemella_asaccharolytica,Veillonella_montpellierensis,Streptococcus_xiaochunlingii,Prevotella_corporis,Neisseria_gonorrhoeae,Peptoniphilus_lacrimalis,Fenollaria_massiliensis,Limosilactobacillus_coleohominis,Corynebacterium_kefirresidentii,Prevotella_disiens,Anaerococcus_murdochii,Corynebacterium_aurimucosum,Alloscardovia_omnicolens,Corynebacterium_amycolatum,Staphylococcus_haemolyticus,Prevotella_melaninogenica,Gemella_sanguinis,g_Nanoperiomorbus,Dialister_sp001553355,Prevotella_sp000479005,Mageeibacillus_indolicus,Anaerococcus_sp900258475,Prevotella_jejuni,Anaerococcus_vaginalis_B,g_Bacteroides,Veillonella_atypica,c_Clostridia,Prevotella_sp000758925,Staphylococcus_hominis,Ezakiella_sp900540185,Granulicatella_adiacens,Mobiluncus_mulieris,Veillonella_dispar,Veillonella_parvula,Bifidobacterium_infantis,Porphyromonas_pasteri,Corynebacterium_sp001767255,Faecalibacterium_prausnitzii,Levyella_massiliensis,Anaerococcus_vaginalis,Mobiluncus_curtisii,f_Enterobacteriaceae,Anaerococcus_hydrogenalis,o_Bacteroidales,Peptoniphilus_coxii,g_Leptotrichia,Staphylococcus_aureus,Porphyromonas_asaccharolytica,Corynebacterium_coyleae,Anaerococcus_lactolyticus,Corynebacterium_tuscaniense,Limosilactobacillus_fermentum,Metamycoplasma_hominis,f_Dethiosulfovibrionaceae,Corynebacterium_riegelii,Klebsiella_pneumoniae,Actinomyces_graevenitzii,Porphyromonas_uenonis,Prevotella_colorans,Fusobacterium_periodonticum,Lawsonella_clevelandensis,Peptoniphilus_duerdenii,Rothia_aeria,f_Acutalibacteraceae,Peptostreptococcus_sp000758885,Winkia_neuii,Lacticaseibacillus_rhamnosus,Limosilactobacillus_vaginalis,Finegoldia_magna,Fusobacterium_animalis,g_Bifidobacterium,Alloprevotella_sp905369775,Streptococcus_gordonii,Prevotella_oris,Corynebacterium_glaucum,Bacteroides_uniformis,Jonquetella_anthropi,Blautia_A_luti,Bacillus_spizizenii,f_RUG11792,Pauljensenia_sp902373545,g_UBA4285,g_Alloprevotella,g_Dialister,S5.A14a_sp000758905,Anaerococcus_vaginimassiliensis,Peptoniphilus_rachelemmaiella,Pseudoglutamicibacter_albus,g_Neisseria,Porphyromonas_sp001552775,Agathobacter_sp900543445,Peptoniphilus_gorbachii,Lancefieldella_parvula,Anaerococcus_rubeinfantis,Olegusella_massiliensis,Bifidobacterium_longum,Alterileibacterium_massiliense,Corynebacterium_striatum,Varibaculum_cambriense_A,Streptococcus_cristatus,Anaerococcus_senegalensis,Cutibacterium_acnes,Veillonella_parvula_A,g_Fusobacterium,Leptotrichia_wadei,Prevotella_veroralis,g_Corynebacterium,Facklamia_hominis,Bifidobacterium_adolescentis,Anaerococcus_marasmi,Varibaculum_massiliense,Lancefieldella_rimae,Brevibacterium_ravenspurgense,Fusobacterium_vincentii,g_S5.A14a,Stomatobaculum_sp002892395,Prevotella_sp000163055,Pauljensenia_odontolytica_A,Prevotella_sp900548585,g_Pseudoglutamicibacter,Oligella_urethralis,Eisenbergiella_sp900550285,f_Ruminococcaceae,Corynebacterium_pyruviciproducens,Corynebacterium_sp001807485,Corynebacterium_imitans,Winkia_sp002849225,Varibaculum_cambriense_B,Anaerostipes_hadrus,Staphylococcus_simulans,Mediannikoviicoccus_vaginalis,f_Oscillospiraceae,g_Bulleidia,Prevotella_copri,Streptococcus_sp001556435,Blautia_A_sp900066335,Prevotella_ihumii,Peptoniphilus_sp000478985,Pauljensenia_turicensis,Anaeroglobus_micronuciformis,Peptoniphilus_pacaensis,Stomatobaculum_naviforme,Megasphaera_elsdenii,f_Peptoniphilaceae,Roseburia_sp001940165,Oribacterium_sinus,c_Negativicutes,Arcanobacterium_A_sp000758825,Peptoniphilus_sp902363535,Anaerococcus_octavius,Prevotella_denticola,Falseniella_ignava,Anaerococcus_ihuae,Staphylococcus_warneri,Globicatella_sanguinis,Corynebacterium_jeikeium,Dorea_A_longicatena,Peptoniphilus_sp900343085,Lachnoanaerobaculum_orale,Urinicoccus_massiliensis,Anaerococcus_jeddahensis,f_Actinomycetaceae,Parvimonas_sp000214475,Streptococcus_constellatus,Streptococcus_macedonicus,Anaerococcus_provencensis,Blautia_A_faecis,Fusobacterium_nucleatum,F0428_sp003043955,Bifidobacterium_dentium,Bifidobacterium_scardovii,Mogibacterium_diversum,Anaerococcus_sp900232825,Blautia_A_obeum,Ureaplasma_urealyticum,Corynebacterium_mucifaciens,g_Veillonella,Pauljensenia_sp000308055,Anaerobutyricum_soehngenii,Bacteroides_fragilis,g_Mediterraneibacter,Acetatifactor_intestinalis,Pauljensenia_sp000185285,Sutterella_sp900762445,Centipeda_felix,Atopobium_deltae,Mediterraneibacter_faecis,g_Treponema,Collinsella_aerofaciens_H,Prevotella_intermedia,g_Pandoraea,Ezakiella_peruensis,Abiotrophia_sp001815865,Gleimia_europaea_A,Streptococcus_dysgalactiae,Negativicoccus_massiliensis,Gemella_morbillorum,Leptotrichia_hongkongensis,Fusobacterium_pseudoperiodonticum,Brevibacterium_mcbrellneri,Prevotella_bergensis,Lactococcus_lactis,Parvimonas_sp015257355,Pauljensenia_sp000411415,Corynebacterium_sanguinis,Atopobium_minutum,Fastidiosipila_sanguinis,Actinomyces_oris,Actinotignum_sanguinis,Bariatricus_comes,Bifidobacterium_angulatum,Varibaculum_vaginae,Lachnoanaerobaculum_sp000296385,Streptococcus_mutans,Cutibacterium_avidum,f_CAG.74,Helcococcus_massiliensis,Bulleidia_sp015256775,g_Klebsiella,f_Fastidiosipilaceae,Pauljensenia_odontolytica,Actinomyces_sp915069725,Anaeroglobus_geminatus,Granulicatella_elegans,g_Helcococcus,Peptoniphilus_obesi,Mediannikoviicoccus_massiliensis,g_Oribacterium,Propionimicrobium_lymphophilum,g_Barnesiella,Roseburia_intestinalis,g_Rothia,KA00134_sp001574395,Urinicoccus_timonensis,Parvimonas_parva,Oliverpabstia_faecicola,Barnesiella_intestinihominis,Corynebacterium_sp001831515,Corynebacterium_urealyticum,o_Saccharofermentanales,Dermabacter_hominis,Pseudoglutamicibacter_cumminsii,Leptotrichia_buccalis,Acidaminococcus_intestini,Arcanobacterium_A_urinimassiliense,Atopobacter_sp003664595,Catonella_massiliensis,Holdemanella_sp003458715,Ruminococcus_gnavus,Stomatobaculum_longum_A,Corynebacterium_vitaeruminis,f_Anaerovoracaceae,Corynebacterium_phoceense,Stomatobaculum_longum,Pauljensenia_odontolytica_B,Lactobacillus_delbrueckii,Centipeda_sp001717585,Scardovia_wiggsiae,Streptococcus_intermedius,Oribacterium_parvum,Pauljensenia_sp001072465,Streptococcus_equinus,Criibacterium_bergeronii,Butyrivibrio_sp015258065,Actinobaculum_massiliense,g_Mesosutterella,Staphylococcus_lugdunensis,Corynebacterium_minutissimum,Anaerococcus_sp900541365,Dorea_formicigenerans,Porphyromonas_gingivalis,Anaerococcus_nagyae,Prevotella_brunnea,Slackia_exigua,Streptococcus_thermophilus,Helcococcus_sueciensis,Nosocomiicoccus_ampullae_A,Peptoniphilus_phoceensis,Prevotella_sp000467895,Staphylococcus_xylosus,g_Georgenia,Eisenbergiella_sp900066775,Clostridium_Q_sp000435655,Peptoniphilus_nemausensis,Corynebacterium_xerosis,Bulleidia_moorei,Mesosutterella_massiliensis,Corynebacterium_sp001875725,Collinsella_sp900549355,Ligilactobacillus_salivarius,Coprococcus_eutactus_A,Helcobacillus_massiliensis,g_Peptostreptococcus,g_CAG.95,c_Bacilli,Aerococcus_viridans,Trueperella_bernardiae,Olsenella_uli,Pauljensenia_radingae_A,Anaeroglobus_vaginalis,Gleimia_europaea_B,Arachnia_timonensis,Klebsiella_michiganensis,Shuttleworthia_satelles,Aerococcus_urinae,g_Sutterella,Berryella_sp900604965,Limosilactobacillus_oris,Chlamydia_trachomatis,Prevotella_sp001552765,f_Lachnospiraceae,g_Ligilactobacillus,Khoudiadiopia_massiliensis,Pandoraea_sputorum,g_Anaeroglobus,g_Catonella,Arcanobacterium_A_ihumii,Streptococcus_pyogenes
I-A,0.961967044,0.003297093,0.00135786,0.004839974,0.00715357,0.001904744,0.000132181,2.63E-05,3.06E-05,0.000203745,0.001999244,0.000421522,7.48E-05,1.62E-05,0.000570579,0.000193551,0.000272035,8.44E-05,2.36E-05,0.000527826,8.68E-06,6.14E-05,1.43E-05,2.95E-05,0.002564403,0.000149269,1.18E-05,1.14E-05,0.000379758,6.60E-06,5.86E-06,0.000125816,1.86E-05,3.84E-05,0.000189273,6.82E-05,0.000634224,8.76E-06,4.68E-06,1.07E-05,1.16E-05,0.000156338,1.61E-05,7.57E-05,0.000154827,0.000754148,0.000500677,8.52E-05,0.000169805,0.000220101,5.51E-05,0.000261501,7.78E-05,1.11E-05,1.78E-05,0.000190126,3.90E-05,7.58E-05,2.83E-06,0.000210112,2.56E-06,0.000138107,7.17E-05,3.35E-05,0.001670894,2.31E-06,0.000356455,8.97E-05,2.42E-06,5.47E-06,7.53E-06,5.44E-06,9.60E-06,5.85E-06,0.000191468,4.64E-05,3.59E-05,2.94E-05,3.53E-05,0.000133204,0.000145209,1.81E-05,5.94E-05,2.86E-06,3.71E-05,6.65E-06,0.000217102,4.57E-05,0.000202054,2.34E-05,7.72E-06,3.23E-05,0.00018743,1.32E-05,7.93E-07,9.40E-06,2.58E-05,2.97E-06,7.50E-05,3.11E-05,4.09E-06,3.03E-05,1.58E-06,9.64E-06,2.90E-08,0.000341318,2.43E-05,3.17E-05,5.18E-06,1.57E-06,5.26E-06,8.30E-08,0.000178984,1.84E-05,2.81E-05,2.74E-05,4.46E-06,7.42E-05,7.33E-07,4.00E-05,3.87E-06,1.62E-05,6.77E-06,0.000116696,1.33E-05,0.000109945,2.04E-05,1.00E-06,2.48E-05,3.65E-05,6.18E-07,1.94E-05,2.73E-05,4.69E-06,2.43E-06,2.02E-05,3.27E-05,1.97E-06,0.000121574,0.000130857,9.44E-06,6.75E-06,6.78E-07,1.97E-07,2.21E-05,4.47E-05,1.97E-05,6.88E-05,5.31E-05,9.55E-06,7.37E-05,1.20E-06,2.26E-06,5.04E-06,1.99E-06,4.02E-07,6.46E-06,2.41E-05,4.47E-05,1.11E-05,1.76E-05,2.69E-05,4.85E-05,5.48E-05,6.79E-05,1.25E-05,1.10E-05,3.52E-06,2.25E-05,1.29E-05,7.70E-08,7.50E-05,3.77E-07,1.55E-05,2.04E-07,2.81E-06,2.92E-06,5.41E-06,1.18E-05,2.45E-06,4.16E-06,3.58E-06,1.04E-05,4.26E-07,5.21E-06,2.62E-07,1.34E-05,5.60E-05,1.18E-06,1.94E-05,1.07E-05,1.58E-06,2.93E-06,1.39E-05,1.02E-05,1.16E-05,3.10E-08,1.01E-05,6.32E-06,2.56E-05,9.46E-07,2.23E-07,3.20E-08,2.21E-05,4.75E-06,9.78E-07,8.80E-08,4.84E-06,3.91E-06,3.20E-08,1.02E-05,6.10E-06,6.00E-06,2.78E-05,1.46E-05,1.34E-07,8.78E-06,2.31E-05,2.15E-06,4.60E-06,1.46E-07,1.39E-05,0,6.47E-06,8.79E-06,8.53E-07,3.38E-05,1.28E-07,3.69E-05,1.21E-05,0,3.27E-05,4.04E-07,8.29E-06,1.06E-05,7.22E-07,2.86E-07,2.71E-05,7.50E-06,1.93E-06,2.43E-07,6.46E-07,1.00E-05,9.84E-06,1.93E-05,3.55E-07,3.57E-06,3.74E-06,1.88E-05,6.09E-07,3.15E-07,5.20E-08,7.81E-06,1.46E-06,1.88E-05,1.25E-07,3.44E-06,1.02E-06,5.80E-08,5.26E-07,3.26E-06,4.77E-07,1.48E-05,5.49E-06,1.72E-06,5.00E-08,1.34E-05,3.00E-06,4.75E-06,1.63E-06,9.65E-07,4.51E-06,1.26E-06,1.64E-06,1.43E-06,2.15E-05,2.46E-06,1.38E-06,1.10E-05,2.08E-05,1.20E-06,4.85E-06,1.21E-06,0,0,4.19E-06,1.41E-06,1.16E-07,1.97E-06,1.12E-06,1.35E-06,1.82E-07,0,0,1.31E-07,1.50E-08,2.24E-07,9.30E-08,5.75E-07,1.16E-07,7.42E-07,0,1.17E-05,0.000113288,2.90E-06,1.84E-05,7.62E-06,3.61E-06,3.10E-08,8.24E-06,4.05E-06,1.80E-06,2.61E-06,1.00E-05,5.01E-06,1.29E-06,5.90E-08,8.70E-06,1.74E-05,1.66E-06,3.42E-06,2.58E-06,7.67E-07,6.23E-07,4.83E-06,7.50E-07,9.62E-07,6.03E-07,3.51E-06,7.74E-06,5.86E-07,3.40E-08,2.42E-05,3.73E-06,4.43E-06,3.60E-07,1.61E-06,1.01E-06,7.60E-06,4.47E-06,1.72E-06,9.40E-08,8.58E-07,4.65E-06,7.40E-07,2.53E-05,5.90E-08,0,6.30E-08,7.53E-07,1.59E-07,5.20E-06,6.35E-07,0,4.36E-07,6.58E-07
I-B,0.734018041,0.059792647,0.013279285,0.015851042,0.019571353,0.021177585,0.002824693,0.000838472,0.000402993,0.003868258,0.013117904,0.004562718,0.000332056,0.000677573,0.005483186,0.003596995,0.003514973,0.001357219,0.000113581,0.00443701,0.000287832,0.001119038,0.000106761,0.001848244,0.005834129,0.002038539,0.000163558,0.000479197,0.002869056,5.05E-05,9.89E-05,0.002092722,0.000212492,0.000404909,0.001806125,0.000914218,0.002581717,9.41E-05,0.000243335,0.000611564,0.00027823,0.001626219,0.000152784,0.000785953,0.001420736,0.001695069,0.00162364,0.000669059,0.001879027,0.00123858,0.001552098,0.001531824,0.000711505,8.90E-05,0.000357137,0.000803653,0.000691325,0.001001579,2.82E-05,0.002399725,3.11E-05,0.001574798,0.00024898,0.000318002,0.002505692,0.000109706,0.001275899,0.000790516,7.09E-05,3.61E-05,0.000109196,0.000136514,0.006655847,1.46E-05,0.001598586,0.000142185,0.000365148,6.31E-05,0.000284483,0.000439385,0.000911582,9.39E-05,0.000697136,1.76E-05,0.000398418,6.42E-05,0.001079455,0.000458105,0.001435776,7.45E-05,4.65E-05,0.000143647,0.001204619,0.00012396,1.94E-05,0.000143851,0.000395401,1.97E-05,0.000468412,0.000429048,1.49E-05,7.31E-05,7.10E-06,0.000622979,1.57E-06,0.001013598,0.00056555,0.000361537,2.59E-05,2.08E-05,2.95E-05,2.87E-06,0.000801443,0.000141942,0.000179816,6.94E-05,1.34E-05,0.000302562,2.15E-05,0.000377248,1.77E-05,7.46E-05,7.24E-05,0.000412061,0.00014287,0.000711183,0.000145985,1.08E-05,9.43E-05,0.000246886,2.26E-05,0.000241322,0.000159988,8.12E-06,1.88E-05,0.000147491,0.000398311,1.64E-05,0.000297154,0.000303598,9.31E-05,0.000187156,5.39E-06,4.20E-06,8.41E-05,0.000495362,4.58E-05,0.000380421,0.0006587,0.000488864,0.000435055,1.83E-05,1.91E-05,4.20E-05,4.97E-06,3.38E-06,4.77E-05,0.000146588,0.000455989,4.13E-05,6.39E-05,0.000214371,0.000199251,0.000280329,0.000252606,9.32E-05,3.21E-05,2.25E-05,0.000270146,2.78E-05,9.09E-07,0.000105779,4.04E-05,6.51E-05,1.54E-05,3.90E-05,3.53E-05,2.22E-05,0.000107195,3.25E-05,4.86E-05,6.88E-05,2.67E-05,1.18E-05,2.76E-05,2.41E-06,5.39E-05,0.000133835,0.000273076,0.000250411,7.09E-05,4.74E-05,2.10E-05,2.59E-05,3.19E-05,9.26E-05,3.97E-06,0.000127104,5.81E-05,4.68E-05,1.92E-06,7.51E-05,4.44E-06,0.000164498,2.08E-05,7.95E-07,2.83E-06,0.000308264,0.000155557,1.49E-06,7.95E-05,1.50E-05,3.31E-05,0.0001052,4.30E-05,1.09E-06,2.30E-05,3.42E-05,9.07E-06,7.61E-06,1.32E-06,0.000115898,5.05E-07,7.29E-05,3.40E-05,1.91E-06,0.000114962,6.13E-07,0.000138218,0.000168152,1.51E-06,0.000273381,1.01E-06,5.57E-05,2.09E-05,1.33E-06,4.17E-06,0.000133442,7.11E-05,2.59E-06,7.63E-07,3.79E-06,0.000129006,8.77E-05,0.000217106,4.51E-06,0.000101972,1.11E-05,6.38E-06,4.56E-06,1.59E-06,2.30E-05,7.16E-05,1.23E-05,0.000182402,2.09E-06,2.80E-05,4.17E-06,3.46E-07,1.70E-06,5.00E-05,6.28E-06,0.000126353,8.15E-05,4.26E-06,2.78E-06,0.000358479,7.35E-06,1.03E-05,1.03E-05,8.60E-06,5.74E-05,2.99E-05,5.45E-06,5.56E-06,8.38E-05,7.51E-05,9.87E-06,5.85E-05,0.00010504,7.02E-07,2.41E-05,2.13E-05,9.20E-06,8.60E-07,2.37E-06,1.29E-05,2.12E-06,1.16E-06,2.11E-06,1.03E-05,1.23E-06,6.55E-07,3.54E-05,4.62E-07,3.49E-05,1.76E-06,7.23E-07,3.46E-06,0.000141832,5.77E-06,7.30E-08,2.20E-05,0.000121668,2.40E-05,4.57E-05,6.13E-05,9.80E-06,8.60E-08,3.12E-05,8.85E-05,6.27E-05,5.02E-06,9.81E-05,7.87E-05,1.06E-05,1.74E-07,3.85E-05,0.000118553,9.24E-06,8.55E-06,5.96E-05,4.18E-05,2.34E-06,3.03E-05,0.000408205,3.28E-06,9.88E-06,1.06E-05,7.82E-05,3.11E-06,4.45E-06,4.76E-05,2.79E-07,3.48E-05,1.12E-05,2.26E-05,7.58E-06,0.000122827,4.43E-05,1.16E-05,6.88E-06,2.05E-05,5.94E-06,4.68E-06,9.24E-05,4.50E-08,1.15E-05,2.63E-07,4.58E-05,1.42E-06,1.54E-05,5.20E-06,0,1.07E-06,3.01E-07
II,0.007115338,0.038393395,0.022048893,0.002287721,0.002575202,0.713268358,0.006165174,0.001059305,0.00018612,0.006674793,0.013835269,0.016886521,0.000321882,0.000145051,0.002823651,0.000872056,0.003467118,0.000172956,3.93E-05,0.006367718,0.000157671,0.001216488,0.000122116,0.013260412,0.000988878,0.000426075,4.86E-05,1.40E-05,0.001324861,6.55E-05,0.000139402,0.008010374,1.07E-05,0.00034515,0.002197189,0.001142886,0.00327567,0.000538058,0.000142367,5.59E-05,6.38E-05,0.002465503,1.21E-05,0.000656186,0.001467447,0.000464347,0.002620212,0.000675153,0.001623961,0.001391938,0.004127776,0.004266978,0.000425709,6.37E-05,0.000180607,0.000840745,0.003058544,0.001722681,1.79E-05,0.005166882,0.000897632,0.000985964,0.000190894,0.000280408,2.48E-06,9.22E-06,0.00033971,0.001199808,4.20E-06,1.93E-06,9.20E-06,2.00E-05,0.018427591,5.14E-07,0.001703506,8.81E-05,8.48E-05,0.000159057,0.000147039,4.33E-05,0.000354259,1.99E-05,0.000597346,3.16E-06,3.55E-05,0.000134995,0.001677451,0.011950263,0.002463054,0.000282654,5.63E-05,5.27E-05,0.002169113,0.002987287,0,0.0001249,0.000367136,2.34E-07,0.00022346,0.000945598,7.31E-07,4.70E-05,1.14E-05,0.000297917,0.000534767,0.000876758,0.0043344,2.03E-05,0.000133865,1.05E-06,1.43E-06,7.72E-07,0.003051139,1.98E-05,0.000134422,4.96E-05,3.46E-06,2.08E-05,0,0.001383488,8.16E-06,0.000212452,5.51E-05,0.000130477,0.000180028,0.001964295,4.15E-06,7.21E-06,8.01E-05,9.34E-05,0.000211055,0.000287988,0.001603179,0.000639841,1.32E-05,0.000157034,0.001988541,1.20E-06,2.98E-05,9.75E-05,3.92E-05,1.40E-05,1.05E-06,2.04E-05,7.66E-05,0.000414627,1.48E-05,0.000180309,0.000461601,2.47E-06,0.001825001,0,7.21E-06,0.00014156,0,0,1.82E-05,0.000466274,0.001171263,1.79E-05,1.83E-05,0.000265564,0.000626012,6.48E-05,0.000513403,6.63E-05,8.24E-06,8.74E-05,0.00047029,2.24E-05,0,2.41E-06,0,1.63E-05,7.90E-08,3.17E-05,2.67E-05,8.23E-06,0.000168656,2.47E-05,4.47E-05,0.00011189,0,0,9.63E-06,8.20E-08,9.70E-05,5.03E-05,1.07E-06,0.000189331,2.90E-05,7.41E-06,3.81E-05,8.97E-05,2.23E-05,3.83E-05,0,0.000213028,0.000308577,3.98E-05,3.22E-07,3.75E-06,5.89E-07,7.23E-05,6.40E-06,0,0,0.000599671,0.001343339,5.01E-07,1.39E-05,5.89E-06,7.96E-05,0.000273766,2.53E-05,0,9.19E-06,7.24E-05,5.62E-06,1.02E-06,0,2.41E-05,0,0.000220747,5.87E-05,4.27E-06,4.21E-05,2.49E-07,0.000367506,0.0001426,0,5.83E-05,0,4.57E-05,3.65E-07,6.80E-08,1.60E-07,5.94E-05,3.61E-05,1.12E-07,0,1.65E-06,2.41E-05,3.38E-07,0.000137255,3.75E-07,2.87E-05,1.17E-05,8.30E-06,0,0,0,9.31E-05,2.04E-05,0.000156937,1.87E-06,6.40E-05,3.88E-06,0,2.43E-07,2.66E-05,1.03E-06,0.000550738,5.02E-05,1.10E-06,0,0.00200474,4.69E-06,2.50E-06,6.59E-07,3.98E-05,1.15E-05,3.00E-06,4.81E-06,9.49E-07,3.52E-06,7.50E-06,2.15E-06,0.000158476,4.29E-05,2.12E-07,1.26E-05,8.66E-05,0,0,2.11E-07,4.66E-06,0,1.37E-07,7.69E-07,1.42E-06,2.13E-06,0,0.001019064,6.57E-07,0,0,0,7.10E-08,0,4.97E-06,0,6.48E-05,0.000475547,1.05E-06,1.51E-05,1.58E-05,4.50E-06,0,1.14E-05,3.07E-05,0.000165218,7.10E-07,4.32E-05,1.67E-05,1.78E-05,0,2.09E-06,3.86E-05,3.55E-06,6.69E-06,5.38E-06,7.19E-06,2.84E-07,2.66E-05,0,1.35E-06,8.75E-05,9.85E-07,2.35E-05,3.21E-06,5.83E-07,6.29E-05,0,9.97E-05,9.90E-08,5.44E-05,2.32E-06,7.54E-06,3.84E-05,1.85E-05,0,2.28E-05,5.75E-06,7.09E-06,2.11E-06,3.84E-07,0,1.41E-06,9.40E-08,4.01E-05,6.68E-07,2.38E-07,0,1.17E-06,0.004574678
III-A,0.003465543,0.952701329,0.006407537,0.004232616,0.0076462,0.00273489,0.000318851,0.000193465,0.000419702,0.000953521,0.002055422,0.000283099,0.000323979,0.000400498,0.000315483,0.000731396,0.000204492,0.000300011,4.61E-05,0.000455796,0.00024623,0.00015643,5.36E-05,2.39E-05,0.001267472,0.000204013,3.42E-05,1.49E-05,0.000534182,5.05E-05,5.59E-05,0.000306925,3.26E-05,7.48E-05,0.000132379,0.000146136,0.001476477,6.01E-05,6.58E-05,0.000179957,5.56E-05,7.62E-05,2.20E-05,6.41E-05,0.000145364,0.00102264,0.000604543,0.00010823,0.0001396,0.000503928,1.90E-05,0.000454506,0.000194817,1.92E-05,0.000128143,0.000254503,2.94E-05,6.67E-05,1.75E-05,0.000153715,7.68E-06,6.58E-05,7.93E-05,4.33E-05,0.000146132,1.15E-05,0.000214261,7.58E-05,1.16E-05,7.19E-06,3.13E-05,1.46E-05,1.09E-05,2.98E-06,0.000227918,4.11E-05,2.72E-05,2.19E-05,3.24E-05,0.000121118,8.07E-05,1.38E-05,4.09E-05,4.93E-06,0.000175046,8.02E-06,0.00024912,2.68E-05,0.000173112,1.21E-05,3.03E-05,1.50E-05,9.32E-05,0.000194965,1.81E-06,1.12E-05,2.49E-05,1.40E-06,5.78E-05,3.67E-05,4.92E-06,2.84E-05,1.13E-05,1.05E-05,4.73E-07,0.000302042,2.99E-05,3.70E-05,4.72E-06,2.72E-06,1.44E-06,3.14E-07,0.000421842,1.66E-05,3.56E-05,2.39E-05,6.69E-06,5.32E-05,2.38E-06,2.57E-05,1.98E-06,8.96E-06,7.56E-06,5.81E-05,2.77E-05,0.00013277,8.77E-06,1.05E-06,2.72E-05,5.02E-05,4.75E-06,5.48E-05,1.39E-05,4.09E-06,1.14E-06,0.000131503,1.67E-05,6.08E-06,5.93E-05,7.87E-05,1.23E-05,4.37E-06,1.97E-06,1.39E-06,6.76E-05,3.77E-05,7.81E-06,5.15E-05,4.06E-05,3.77E-07,0.000132339,6.20E-06,2.77E-06,2.36E-06,7.98E-07,1.71E-06,4.73E-06,2.27E-05,4.85E-05,6.35E-06,1.01E-05,3.55E-05,0.000137872,5.42E-05,4.96E-05,7.61E-06,4.86E-06,6.01E-05,2.34E-05,9.42E-06,3.81E-07,1.90E-05,4.22E-06,1.31E-05,4.93E-06,2.04E-06,3.34E-06,1.48E-06,1.05E-05,2.12E-06,6.40E-06,3.85E-06,4.51E-06,4.16E-07,3.06E-06,1.22E-06,1.20E-05,3.22E-05,4.05E-07,2.13E-05,6.78E-06,2.20E-06,2.54E-06,0.000189822,4.87E-06,1.25E-05,5.53E-07,6.22E-06,1.70E-05,4.72E-05,8.60E-08,6.25E-07,6.74E-06,3.57E-05,3.58E-06,3.19E-07,2.35E-07,6.76E-06,7.98E-07,6.80E-08,4.91E-06,4.10E-06,5.13E-05,2.73E-05,6.89E-06,4.30E-08,6.66E-06,1.06E-05,4.59E-06,6.07E-06,8.49E-07,7.40E-06,1.71E-07,9.79E-06,8.97E-06,2.99E-07,1.77E-05,7.10E-08,4.03E-05,7.93E-06,1.08E-07,9.06E-06,1.50E-07,4.18E-06,4.40E-08,5.79E-07,1.76E-07,0.000109142,4.13E-06,4.64E-07,5.20E-08,2.10E-06,6.53E-06,4.91E-06,2.02E-05,5.24E-06,9.47E-06,4.38E-06,5.48E-06,6.35E-06,5.00E-08,2.65E-07,2.21E-05,2.73E-07,1.06E-05,1.11E-06,1.82E-05,4.69E-07,2.46E-07,0,1.09E-05,2.16E-05,9.26E-06,5.12E-06,3.38E-06,3.90E-08,7.17E-06,2.10E-06,1.07E-06,4.07E-07,9.90E-07,4.04E-06,9.15E-06,2.41E-06,1.39E-06,2.19E-05,6.44E-06,3.14E-06,2.40E-05,2.64E-05,2.02E-07,4.64E-06,9.85E-07,0,0,1.41E-06,1.83E-06,2.90E-08,1.48E-07,8.26E-07,2.04E-05,4.06E-07,9.10E-08,0,6.30E-08,0,0,0,5.40E-08,0,1.52E-06,0,5.96E-06,0.000128384,8.18E-06,2.81E-05,5.46E-06,2.19E-06,1.60E-07,4.32E-06,2.39E-06,5.40E-06,1.89E-06,1.16E-05,1.55E-05,0,2.34E-07,6.35E-06,1.06E-05,1.36E-06,1.75E-06,4.57E-06,7.19E-06,5.70E-07,3.36E-06,1.94E-06,6.64E-07,3.65E-05,2.07E-06,1.39E-05,1.04E-06,3.02E-07,3.48E-05,1.81E-06,1.28E-06,2.18E-06,2.45E-06,2.15E-06,4.37E-06,2.13E-05,3.81E-06,0,7.82E-07,1.14E-05,2.59E-06,1.66E-06,1.10E-05,9.20E-08,7.44E-07,1.45E-05,4.30E-07,1.73E-05,2.25E-07,0,5.96E-07,1.21E-05
